Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_Date,Request_Hour,Request_Day,Ride_Duration_Minutes,Time_Slot,Ride_Category
1197,City,265,Trip Completed,2016-07-11 21:11:00,2016-07-11 22:01:00,2016-07-11,21,Monday,50.0,Night,Average Ride
1633,Airport,265,Trip Completed,2016-07-12 07:07:00,2016-07-12 08:07:00,2016-07-12,7,Tuesday,60.0,Morning,Long Ride
1930,City,265,Trip Completed,2016-07-12 11:14:00,2016-07-12 12:13:00,2016-07-12,11,Tuesday,59.0,Morning,Average Ride
6451,City,265,Trip Completed,2016-07-15 20:07:23,2016-07-15 21:05:28,2016-07-15,20,Friday,58.083333333333336,Evening,Average Ride
389,City,266,Trip Completed,2016-07-11 08:20:00,2016-07-11 09:17:00,2016-07-11,8,Monday,57.0,Morning,Average Ride
712,Airport,266,Trip Completed,2016-07-11 14:31:00,2016-07-11 15:01:00,2016-07-11,14,Monday,30.0,Afternoon,Short Ride
972,Airport,266,Trip Completed,2016-07-11 18:52:00,2016-07-11 19:44:00,2016-07-11,18,Monday,52.0,Evening,Average Ride
1811,City,266,Trip Completed,2016-07-12 09:14:00,2016-07-12 10:07:00,2016-07-12,9,Tuesday,53.0,Morning,Average Ride
2126,City,266,Trip Completed,2016-07-12 16:52:00,2016-07-12 18:02:00,2016-07-12,16,Tuesday,70.0,Afternoon,Long Ride
3383,City,266,Trip Completed,2016-07-13 14:26:01,2016-07-13 15:07:07,2016-07-13,14,Wednesday,41.1,Afternoon,Short Ride
3594,City,266,Trip Completed,2016-07-13 18:31:35,2016-07-13 19:39:13,2016-07-13,18,Wednesday,67.63333333333334,Evening,Long Ride
4337,City,266,Trip Completed,2016-07-14 07:10:55,2016-07-14 07:42:17,2016-07-14,7,Thursday,31.366666666666667,Morning,Short Ride
4694,Airport,266,Trip Completed,2016-07-14 13:01:58,2016-07-14 13:38:15,2016-07-14,13,Thursday,36.28333333333333,Afternoon,Short Ride
5891,Airport,266,Trip Completed,2016-07-15 09:37:46,2016-07-15 10:34:23,2016-07-15,9,Friday,56.61666666666667,Morning,Average Ride
6035,Airport,266,Trip Completed,2016-07-15 12:59:50,2016-07-15 13:51:26,2016-07-15,12,Friday,51.6,Afternoon,Average Ride
2604,City,267,Trip Completed,2016-07-12 22:05:00,2016-07-12 22:51:00,2016-07-12,22,Tuesday,46.0,Night,Average Ride
2761,City,267,Trip Completed,2016-07-13 03:55:10,2016-07-13 05:06:41,2016-07-13,3,Wednesday,71.51666666666667,Late Night,Long Ride
3496,Airport,267,Trip Completed,2016-07-13 17:37:32,2016-07-13 18:33:37,2016-07-13,17,Wednesday,56.083333333333336,Evening,Average Ride
4950,City,267,Trip Completed,2016-07-14 18:29:55,2016-07-14 19:24:59,2016-07-14,18,Thursday,55.06666666666667,Evening,Average Ride
6762,Airport,267,Trip Completed,2016-07-15 00:07:29,2016-07-15 00:52:50,2016-07-15,0,Friday,45.35,Late Night,Average Ride
5825,Airport,267,Trip Completed,2016-07-15 08:54:52,2016-07-15 09:52:31,2016-07-15,8,Friday,57.65,Morning,Average Ride
251,Airport,268,Trip Completed,2016-07-11 06:36:00,2016-07-11 07:08:00,2016-07-11,6,Monday,32.0,Morning,Short Ride
618,City,268,Trip Completed,2016-07-11 12:01:00,2016-07-11 13:03:00,2016-07-11,12,Monday,62.0,Afternoon,Long Ride
1595,Airport,268,Trip Completed,2016-07-12 06:34:00,2016-07-12 07:10:00,2016-07-12,6,Tuesday,36.0,Morning,Short Ride
2087,Airport,268,Trip Completed,2016-07-12 15:49:00,2016-07-12 16:56:00,2016-07-12,15,Tuesday,67.0,Afternoon,Long Ride
3334,Airport,268,Trip Completed,2016-07-13 12:35:31,2016-07-13 13:30:18,2016-07-13,12,Wednesday,54.78333333333333,Afternoon,Average Ride
3950,City,268,Trip Completed,2016-07-13 22:41:50,2016-07-13 23:34:24,2016-07-13,22,Wednesday,52.56666666666667,Night,Average Ride
4378,City,268,Trip Completed,2016-07-14 07:36:48,2016-07-14 08:22:15,2016-07-14,7,Thursday,45.45,Morning,Average Ride
4714,City,268,Trip Completed,2016-07-14 13:30:24,2016-07-14 14:04:20,2016-07-14,13,Thursday,33.93333333333333,Afternoon,Short Ride
4777,City,268,Trip Completed,2016-07-14 16:21:08,2016-07-14 16:52:28,2016-07-14,16,Thursday,31.333333333333332,Afternoon,Short Ride
5619,Airport,268,Trip Completed,2016-07-15 06:30:21,2016-07-15 07:39:36,2016-07-15,6,Friday,69.25,Morning,Long Ride
6649,Airport,268,Trip Completed,2016-07-15 22:07:56,2016-07-15 23:23:44,2016-07-15,22,Friday,75.8,Night,Long Ride
596,City,269,Trip Completed,2016-07-11 11:30:00,2016-07-11 12:28:00,2016-07-11,11,Monday,58.0,Morning,Average Ride
910,Airport,269,Trip Completed,2016-07-11 18:21:00,2016-07-11 19:01:00,2016-07-11,18,Monday,40.0,Evening,Short Ride
1751,Airport,269,Trip Completed,2016-07-12 08:39:00,2016-07-12 09:29:00,2016-07-12,8,Tuesday,50.0,Morning,Average Ride
1952,City,269,Trip Completed,2016-07-12 11:30:00,2016-07-12 12:21:00,2016-07-12,11,Tuesday,51.0,Morning,Average Ride
2814,City,269,Trip Completed,2016-07-13 05:09:48,2016-07-13 06:08:39,2016-07-13,5,Wednesday,58.85,Morning,Average Ride
3425,City,269,Trip Completed,2016-07-13 15:52:00,2016-07-13 16:23:36,2016-07-13,15,Wednesday,31.6,Afternoon,Short Ride
4525,Airport,269,Trip Completed,2016-07-14 09:27:27,2016-07-14 10:18:27,2016-07-14,9,Thursday,51.0,Morning,Average Ride
4661,City,269,Trip Completed,2016-07-14 12:20:51,2016-07-14 12:57:06,2016-07-14,12,Thursday,36.25,Afternoon,Short Ride
5533,City,269,Trip Completed,2016-07-15 05:20:37,2016-07-15 06:25:46,2016-07-15,5,Friday,65.15,Morning,Long Ride
6101,City,269,Trip Completed,2016-07-15 14:52:02,2016-07-15 16:03:55,2016-07-15,14,Friday,71.88333333333334,Afternoon,Long Ride
95,Airport,270,Trip Completed,2016-07-11 04:54:00,2016-07-11 06:03:00,2016-07-11,4,Monday,69.0,Late Night,Long Ride
944,City,270,Trip Completed,2016-07-11 18:35:00,2016-07-11 19:09:00,2016-07-11,18,Monday,34.0,Evening,Short Ride
1066,Airport,270,Trip Completed,2016-07-11 19:58:00,2016-07-11 20:51:00,2016-07-11,19,Monday,53.0,Evening,Average Ride
1592,City,270,Trip Completed,2016-07-12 06:37:00,2016-07-12 07:48:00,2016-07-12,6,Tuesday,71.0,Morning,Long Ride
2461,Airport,270,Trip Completed,2016-07-12 20:32:00,2016-07-12 21:32:00,2016-07-12,20,Tuesday,60.0,Evening,Long Ride
3039,Airport,270,Trip Completed,2016-07-13 07:34:49,2016-07-13 08:14:35,2016-07-13,7,Wednesday,39.766666666666666,Morning,Short Ride
3768,City,270,Trip Completed,2016-07-13 20:39:10,2016-07-13 21:24:14,2016-07-13,20,Wednesday,45.06666666666667,Evening,Average Ride
4277,City,270,Trip Completed,2016-07-14 06:22:48,2016-07-14 07:19:20,2016-07-14,6,Thursday,56.53333333333333,Morning,Average Ride
4658,City,270,Trip Completed,2016-07-14 12:08:47,2016-07-14 13:05:45,2016-07-14,12,Thursday,56.96666666666667,Afternoon,Average Ride
6111,City,270,Trip Completed,2016-07-15 15:03:22,2016-07-15 16:15:36,2016-07-15,15,Friday,72.23333333333333,Afternoon,Long Ride
559,City,271,Trip Completed,2016-07-11 10:14:00,2016-07-11 11:03:00,2016-07-11,10,Monday,49.0,Morning,Average Ride
860,City,271,Trip Completed,2016-07-11 17:56:00,2016-07-11 18:39:00,2016-07-11,17,Monday,43.0,Evening,Short Ride
1724,City,271,Trip Completed,2016-07-12 08:19:00,2016-07-12 09:27:00,2016-07-12,8,Tuesday,68.0,Morning,Long Ride
4409,City,271,Trip Completed,2016-07-14 08:10:55,2016-07-14 09:17:44,2016-07-14,8,Thursday,66.81666666666666,Morning,Long Ride
5534,City,271,Trip Completed,2016-07-15 05:20:08,2016-07-15 05:54:26,2016-07-15,5,Friday,34.3,Morning,Short Ride
5908,Airport,271,Trip Completed,2016-07-15 09:56:21,2016-07-15 11:08:19,2016-07-15,9,Friday,71.96666666666667,Morning,Long Ride
597,Airport,272,Trip Completed,2016-07-11 11:30:00,2016-07-11 12:12:00,2016-07-11,11,Monday,42.0,Morning,Short Ride
1417,City,272,Trip Completed,2016-07-12 03:37:00,2016-07-12 04:09:00,2016-07-12,3,Tuesday,32.0,Late Night,Short Ride
1714,Airport,272,Trip Completed,2016-07-12 08:14:00,2016-07-12 09:22:00,2016-07-12,8,Tuesday,68.0,Morning,Long Ride
1919,City,272,Trip Completed,2016-07-12 10:59:00,2016-07-12 12:13:00,2016-07-12,10,Tuesday,74.0,Morning,Long Ride
3256,Airport,272,Trip Completed,2016-07-13 10:08:03,2016-07-13 10:48:29,2016-07-13,10,Wednesday,40.43333333333333,Morning,Short Ride
5286,City,272,Trip Completed,2016-07-14 21:40:48,2016-07-14 22:28:36,2016-07-14,21,Thursday,47.8,Night,Average Ride
5526,City,272,Trip Completed,2016-07-15 05:19:00,2016-07-15 06:13:40,2016-07-15,5,Friday,54.666666666666664,Morning,Average Ride
5905,Airport,272,Trip Completed,2016-07-15 09:51:06,2016-07-15 10:29:06,2016-07-15,9,Friday,38.0,Morning,Short Ride
6231,Airport,272,Trip Completed,2016-07-15 17:45:25,2016-07-15 18:24:44,2016-07-15,17,Friday,39.31666666666667,Evening,Short Ride
258,Airport,273,Trip Completed,2016-07-11 06:36:00,2016-07-11 07:19:00,2016-07-11,6,Monday,43.0,Morning,Short Ride
723,City,273,Trip Completed,2016-07-11 15:03:00,2016-07-11 15:54:00,2016-07-11,15,Monday,51.0,Afternoon,Average Ride
930,City,273,Trip Completed,2016-07-11 18:27:00,2016-07-11 19:08:00,2016-07-11,18,Monday,41.0,Evening,Short Ride
1498,City,273,Trip Completed,2016-07-12 05:30:00,2016-07-12 06:15:00,2016-07-12,5,Tuesday,45.0,Morning,Average Ride
2553,Airport,273,Trip Completed,2016-07-12 21:23:00,2016-07-12 22:44:00,2016-07-12,21,Tuesday,81.0,Night,Long Ride
3777,Airport,273,Trip Completed,2016-07-13 20:47:31,2016-07-13 21:28:07,2016-07-13,20,Wednesday,40.6,Evening,Short Ride
3914,City,273,Trip Completed,2016-07-13 22:09:53,2016-07-13 22:40:43,2016-07-13,22,Wednesday,30.833333333333332,Night,Short Ride
4114,City,273,Trip Completed,2016-07-14 04:04:43,2016-07-14 04:42:17,2016-07-14,4,Thursday,37.56666666666667,Late Night,Short Ride
5703,Airport,273,Trip Completed,2016-07-15 07:27:53,2016-07-15 08:23:13,2016-07-15,7,Friday,55.333333333333336,Morning,Average Ride
5888,City,273,Trip Completed,2016-07-15 09:38:06,2016-07-15 10:35:38,2016-07-15,9,Friday,57.53333333333333,Morning,Average Ride
6042,Airport,273,Trip Completed,2016-07-15 13:09:43,2016-07-15 14:30:50,2016-07-15,13,Friday,81.11666666666666,Afternoon,Long Ride
6150,Airport,273,Trip Completed,2016-07-15 16:21:43,2016-07-15 17:20:32,2016-07-15,16,Friday,58.81666666666667,Afternoon,Average Ride
410,City,274,Trip Completed,2016-07-11 08:34:00,2016-07-11 09:25:00,2016-07-11,8,Monday,51.0,Morning,Average Ride
610,Airport,274,Trip Completed,2016-07-11 11:49:00,2016-07-11 12:58:00,2016-07-11,11,Monday,69.0,Morning,Long Ride
719,Airport,274,Trip Completed,2016-07-11 14:52:00,2016-07-11 15:32:00,2016-07-11,14,Monday,40.0,Afternoon,Short Ride
1060,City,274,Trip Completed,2016-07-11 19:50:00,2016-07-11 20:48:00,2016-07-11,19,Monday,58.0,Evening,Average Ride
1929,City,274,Trip Completed,2016-07-12 11:18:00,2016-07-12 12:16:00,2016-07-12,11,Tuesday,58.0,Morning,Average Ride
2101,City,274,Trip Completed,2016-07-12 16:10:00,2016-07-12 17:10:00,2016-07-12,16,Tuesday,60.0,Afternoon,Long Ride
2282,City,274,Trip Completed,2016-07-12 18:42:00,2016-07-12 19:45:00,2016-07-12,18,Tuesday,63.0,Evening,Long Ride
3190,City,274,Trip Completed,2016-07-13 09:28:16,2016-07-13 10:44:23,2016-07-13,9,Wednesday,76.11666666666666,Morning,Long Ride
3412,City,274,Trip Completed,2016-07-13 15:26:37,2016-07-13 16:04:48,2016-07-13,15,Wednesday,38.18333333333333,Afternoon,Short Ride
3725,City,274,Trip Completed,2016-07-13 20:00:58,2016-07-13 21:13:37,2016-07-13,20,Wednesday,72.65,Evening,Long Ride
4612,City,274,Trip Completed,2016-07-14 10:41:28,2016-07-14 11:31:43,2016-07-14,10,Thursday,50.25,Morning,Average Ride
5033,Airport,274,Trip Completed,2016-07-14 19:16:11,2016-07-14 20:06:00,2016-07-14,19,Thursday,49.81666666666667,Evening,Average Ride
5764,City,274,Trip Completed,2016-07-15 08:17:31,2016-07-15 09:01:46,2016-07-15,8,Friday,44.25,Morning,Short Ride
6750,Airport,274,Trip Completed,2016-07-15 23:51:42,2016-07-16 00:49:54,2016-07-15,23,Friday,58.2,Night,Average Ride
314,Airport,275,Trip Completed,2016-07-11 07:28:00,2016-07-11 08:15:00,2016-07-11,7,Monday,47.0,Morning,Average Ride
757,Airport,275,Trip Completed,2016-07-11 16:01:00,2016-07-11 16:52:00,2016-07-11,16,Monday,51.0,Afternoon,Average Ride
2123,City,275,Trip Completed,2016-07-12 16:45:00,2016-07-12 17:40:00,2016-07-12,16,Tuesday,55.0,Afternoon,Average Ride
2824,City,275,Trip Completed,2016-07-13 05:10:28,2016-07-13 06:29:18,2016-07-13,5,Wednesday,78.83333333333333,Morning,Long Ride
3445,Airport,275,Trip Completed,2016-07-13 16:39:52,2016-07-13 17:22:26,2016-07-13,16,Wednesday,42.56666666666667,Afternoon,Short Ride
3690,Airport,275,Trip Completed,2016-07-13 19:43:33,2016-07-13 20:48:13,2016-07-13,19,Wednesday,64.66666666666667,Evening,Long Ride
5440,Airport,275,Trip Completed,2016-07-15 03:04:32,2016-07-15 04:04:20,2016-07-15,3,Friday,59.8,Late Night,Average Ride
6090,Airport,275,Trip Completed,2016-07-15 14:31:47,2016-07-15 15:09:22,2016-07-15,14,Friday,37.583333333333336,Afternoon,Short Ride
303,Airport,276,Trip Completed,2016-07-11 07:19:00,2016-07-11 08:01:00,2016-07-11,7,Monday,42.0,Morning,Short Ride
560,Airport,276,Trip Completed,2016-07-11 10:16:00,2016-07-11 11:25:00,2016-07-11,10,Monday,69.0,Morning,Long Ride
1319,City,276,Trip Completed,2016-07-11 22:48:00,2016-07-11 23:43:00,2016-07-11,22,Monday,55.0,Night,Average Ride
1493,Airport,276,Trip Completed,2016-07-12 05:28:00,2016-07-12 06:22:00,2016-07-12,5,Tuesday,54.0,Morning,Average Ride
1662,City,276,Trip Completed,2016-07-12 07:27:00,2016-07-12 08:32:00,2016-07-12,7,Tuesday,65.0,Morning,Long Ride
2020,City,276,Trip Completed,2016-07-12 13:40:00,2016-07-12 14:37:00,2016-07-12,13,Tuesday,57.0,Afternoon,Average Ride
2407,City,276,Trip Completed,2016-07-12 19:57:00,2016-07-12 20:47:00,2016-07-12,19,Tuesday,50.0,Evening,Average Ride
2818,Airport,276,Trip Completed,2016-07-13 05:05:59,2016-07-13 05:37:28,2016-07-13,5,Wednesday,31.483333333333334,Morning,Short Ride
3827,City,276,Trip Completed,2016-07-13 21:10:35,2016-07-13 22:09:18,2016-07-13,21,Wednesday,58.71666666666667,Night,Average Ride
4421,City,276,Trip Completed,2016-07-14 08:16:58,2016-07-14 09:20:40,2016-07-14,8,Thursday,63.7,Morning,Long Ride
5673,Airport,276,Trip Completed,2016-07-15 07:05:19,2016-07-15 07:39:49,2016-07-15,7,Friday,34.5,Morning,Short Ride
6372,Airport,276,Trip Completed,2016-07-15 19:09:35,2016-07-15 19:37:24,2016-07-15,19,Friday,27.816666666666666,Evening,Short Ride
6563,City,276,Trip Completed,2016-07-15 21:03:48,2016-07-15 22:21:22,2016-07-15,21,Friday,77.56666666666666,Night,Long Ride
579,City,277,Trip Completed,2016-07-11 11:04:00,2016-07-11 12:02:00,2016-07-11,11,Monday,58.0,Morning,Average Ride
689,City,277,Trip Completed,2016-07-11 13:45:00,2016-07-11 14:19:00,2016-07-11,13,Monday,34.0,Afternoon,Short Ride
724,Airport,277,Trip Completed,2016-07-11 15:06:00,2016-07-11 15:42:00,2016-07-11,15,Monday,36.0,Afternoon,Short Ride
1499,City,277,Trip Completed,2016-07-12 05:30:00,2016-07-12 06:18:00,2016-07-12,5,Tuesday,48.0,Morning,Average Ride
3960,Airport,277,Trip Completed,2016-07-13 22:52:41,2016-07-13 23:33:44,2016-07-13,22,Wednesday,41.05,Night,Short Ride
4919,Airport,277,Trip Completed,2016-07-14 18:16:47,2016-07-14 18:54:51,2016-07-14,18,Thursday,38.06666666666667,Evening,Short Ride
6334,Airport,277,Trip Completed,2016-07-15 18:43:20,2016-07-15 19:50:18,2016-07-15,18,Friday,66.96666666666667,Evening,Long Ride
1577,Airport,278,Trip Completed,2016-07-12 06:22:00,2016-07-12 07:37:00,2016-07-12,6,Tuesday,75.0,Morning,Long Ride
2197,Airport,278,Trip Completed,2016-07-12 17:53:00,2016-07-12 18:27:00,2016-07-12,17,Tuesday,34.0,Evening,Short Ride
2509,City,278,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:51:00,2016-07-12,21,Tuesday,50.0,Night,Average Ride
3514,Airport,278,Trip Completed,2016-07-13 17:42:12,2016-07-13 18:29:48,2016-07-13,17,Wednesday,47.6,Evening,Average Ride
4588,City,278,Trip Completed,2016-07-14 10:01:28,2016-07-14 11:11:25,2016-07-14,10,Thursday,69.95,Morning,Long Ride
5929,Airport,278,Trip Completed,2016-07-15 10:06:37,2016-07-15 10:53:39,2016-07-15,10,Friday,47.03333333333333,Morning,Average Ride
6335,City,278,Trip Completed,2016-07-15 18:45:58,2016-07-15 19:18:27,2016-07-15,18,Friday,32.483333333333334,Evening,Short Ride
375,Airport,279,Trip Completed,2016-07-11 08:07:00,2016-07-11 09:26:00,2016-07-11,8,Monday,79.0,Morning,Long Ride
555,City,279,Trip Completed,2016-07-11 10:16:00,2016-07-11 11:01:00,2016-07-11,10,Monday,45.0,Morning,Average Ride
622,Airport,279,Trip Completed,2016-07-11 12:01:00,2016-07-11 13:15:00,2016-07-11,12,Monday,74.0,Afternoon,Long Ride
1975,City,279,Trip Completed,2016-07-12 12:17:00,2016-07-12 13:34:00,2016-07-12,12,Tuesday,77.0,Afternoon,Long Ride
2831,Airport,279,Trip Completed,2016-07-13 05:22:17,2016-07-13 06:26:06,2016-07-13,5,Wednesday,63.81666666666667,Morning,Long Ride
3085,Airport,279,Trip Completed,2016-07-13 08:18:54,2016-07-13 08:55:31,2016-07-13,8,Wednesday,36.61666666666667,Morning,Short Ride
3418,City,279,Trip Completed,2016-07-13 15:37:16,2016-07-13 16:45:57,2016-07-13,15,Wednesday,68.68333333333334,Afternoon,Long Ride
3915,City,279,Trip Completed,2016-07-13 22:08:31,2016-07-13 23:26:52,2016-07-13,22,Wednesday,78.35,Night,Long Ride
4443,Airport,279,Trip Completed,2016-07-14 08:29:44,2016-07-14 09:40:20,2016-07-14,8,Thursday,70.6,Morning,Long Ride
5686,City,279,Trip Completed,2016-07-15 07:19:13,2016-07-15 08:22:44,2016-07-15,7,Friday,63.516666666666666,Morning,Long Ride
6120,Airport,279,Trip Completed,2016-07-15 15:21:39,2016-07-15 16:06:05,2016-07-15,15,Friday,44.43333333333333,Afternoon,Short Ride
6274,Airport,279,Trip Completed,2016-07-15 18:18:34,2016-07-15 19:02:40,2016-07-15,18,Friday,44.1,Evening,Short Ride
6364,City,279,Trip Completed,2016-07-15 19:11:18,2016-07-15 19:50:39,2016-07-15,19,Friday,39.35,Evening,Short Ride
89,City,280,Trip Completed,2016-07-11 04:52:00,2016-07-11 05:51:00,2016-07-11,4,Monday,59.0,Late Night,Average Ride
805,Airport,280,Trip Completed,2016-07-11 17:19:00,2016-07-11 18:18:00,2016-07-11,17,Monday,59.0,Evening,Average Ride
2836,City,280,Trip Completed,2016-07-13 05:20:12,2016-07-13 06:22:58,2016-07-13,5,Wednesday,62.766666666666666,Morning,Long Ride
3298,City,280,Trip Completed,2016-07-13 11:44:06,2016-07-13 12:47:18,2016-07-13,11,Wednesday,63.2,Morning,Long Ride
5506,City,280,Trip Completed,2016-07-15 05:06:18,2016-07-15 05:41:21,2016-07-15,5,Friday,35.05,Morning,Short Ride
6159,City,280,Trip Completed,2016-07-15 16:35:35,2016-07-15 17:23:29,2016-07-15,16,Friday,47.9,Afternoon,Average Ride
6492,City,280,Trip Completed,2016-07-15 20:31:29,2016-07-15 21:18:30,2016-07-15,20,Friday,47.016666666666666,Evening,Average Ride
592,City,281,Trip Completed,2016-07-11 11:18:00,2016-07-11 11:54:00,2016-07-11,11,Monday,36.0,Morning,Short Ride
737,Airport,281,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:04:00,2016-07-11,15,Monday,34.0,Afternoon,Short Ride
1108,City,281,Trip Completed,2016-07-11 20:11:00,2016-07-11 20:53:00,2016-07-11,20,Monday,42.0,Evening,Short Ride
1387,Airport,281,Trip Completed,2016-07-12 01:33:00,2016-07-12 02:18:00,2016-07-12,1,Tuesday,45.0,Late Night,Average Ride
2311,Airport,281,Trip Completed,2016-07-12 19:00:00,2016-07-12 19:56:00,2016-07-12,19,Tuesday,56.0,Evening,Average Ride
2887,City,281,Trip Completed,2016-07-13 05:50:50,2016-07-13 06:28:37,2016-07-13,5,Wednesday,37.78333333333333,Morning,Short Ride
3283,City,281,Trip Completed,2016-07-13 10:51:27,2016-07-13 11:36:14,2016-07-13,10,Wednesday,44.78333333333333,Morning,Short Ride
4341,City,281,Trip Completed,2016-07-14 07:14:10,2016-07-14 08:26:03,2016-07-14,7,Thursday,71.88333333333334,Morning,Long Ride
5025,Airport,281,Trip Completed,2016-07-14 19:05:58,2016-07-14 20:08:00,2016-07-14,19,Thursday,62.03333333333333,Evening,Long Ride
5437,Airport,281,Trip Completed,2016-07-15 02:59:50,2016-07-15 03:57:34,2016-07-15,2,Friday,57.733333333333334,Late Night,Average Ride
5652,City,281,Trip Completed,2016-07-15 06:56:07,2016-07-15 08:07:42,2016-07-15,6,Friday,71.58333333333333,Morning,Long Ride
672,Airport,282,Trip Completed,2016-07-11 13:20:00,2016-07-11 14:22:00,2016-07-11,13,Monday,62.0,Afternoon,Long Ride
1578,Airport,282,Trip Completed,2016-07-12 06:25:00,2016-07-12 07:42:00,2016-07-12,6,Tuesday,77.0,Morning,Long Ride
4506,City,282,Trip Completed,2016-07-14 09:09:42,2016-07-14 10:08:17,2016-07-14,9,Thursday,58.583333333333336,Morning,Average Ride
4762,City,282,Trip Completed,2016-07-14 15:22:12,2016-07-14 16:19:27,2016-07-14,15,Thursday,57.25,Afternoon,Average Ride
6081,City,282,Trip Completed,2016-07-15 14:22:48,2016-07-15 15:12:20,2016-07-15,14,Friday,49.53333333333333,Afternoon,Average Ride
6503,City,282,Trip Completed,2016-07-15 20:30:34,2016-07-15 21:22:33,2016-07-15,20,Friday,51.983333333333334,Evening,Average Ride
649,City,283,Trip Completed,2016-07-11 12:42:00,2016-07-11 13:16:00,2016-07-11,12,Monday,34.0,Afternoon,Short Ride
1040,City,283,Trip Completed,2016-07-11 19:33:00,2016-07-11 20:15:00,2016-07-11,19,Monday,42.0,Evening,Short Ride
1461,Airport,283,Trip Completed,2016-07-12 04:58:00,2016-07-12 06:10:00,2016-07-12,4,Tuesday,72.0,Late Night,Long Ride
2497,City,283,Trip Completed,2016-07-12 20:57:00,2016-07-12 21:42:00,2016-07-12,20,Tuesday,45.0,Evening,Average Ride
2758,City,283,Trip Completed,2016-07-13 03:48:21,2016-07-13 04:21:53,2016-07-13,3,Wednesday,33.53333333333333,Late Night,Short Ride
2991,Airport,283,Trip Completed,2016-07-13 07:07:29,2016-07-13 08:07:22,2016-07-13,7,Wednesday,59.88333333333333,Morning,Average Ride
3458,City,283,Trip Completed,2016-07-13 17:04:29,2016-07-13 18:02:55,2016-07-13,17,Wednesday,58.43333333333333,Evening,Average Ride
3830,Airport,283,Trip Completed,2016-07-13 21:14:26,2016-07-13 22:02:10,2016-07-13,21,Wednesday,47.733333333333334,Night,Average Ride
6685,Airport,283,Trip Completed,2016-07-15 22:34:55,2016-07-15 23:27:52,2016-07-15,22,Friday,52.95,Night,Average Ride
